userid,imode,birthyear_sample,gender_sample,marital_sample,birthcountry_sample,hhsizebfs_sample,gender,birthyear,f10000,f10100,f10200,f10200r,f10250,f10300main7,f10300,f11100,f11100r,f11301,f11302,f11303,f11304,f11305,f11306,f11307,f11308,f11309,f11310,f11400,f11400main7,f11600,f11605,f11700,f11800,f11800main7,f11900,f12010,f12021,f12022,f12023,f12030a,f12030b,f12030c,f12030d,f12030e,f12030f,f12030g,f12030h,f12030i,f12030j,f12030k,f12030l,f12030m,f12030n,f12030o,f12030p,f12030q,f12030r,f12030s,f12030t,f12030u,f12030v,f12030w,f12030x,f12030y,f12030z,f12025,f12026,f12301,f12301p,f12301pmain7,f12302,f12302p,f12302pmain7,f12350,f12351a,f12351b,f12351c,f12351d,f12351e,f12351f,f12351g,f12351h,f12351i,f12351j,f12351k,f12351l,f12351m,f12351n,f12351o,f12351p,f12351q,f12351r,f12351s,f12351t,f12351u,f12351v,f12351w,f12351x,f12351y,f12351z,f12352a,f12352b,f12352c,f12352d,f12352e,f12352f,f12500,f12700,f12700r,f12720,f12720main7,f12730,f12730r,f12740,f12740main7,f14400,f14401,f14402,f14403,f14404,f14405,f14406,f14407,f14408,f12900,f12900main7,f12905,f12905main7,f13300,f13305,f13320a,f13320b,f13320c,f13321,f13322,f13661,f13662,f13663,f13664,f13665,f13666,f13667,f13668,f13669,f13401,f13402,f13403,f13404,f13405,f13700,f14000,f14050,f14010,f14010main7,f14070,f14080,f14081,f14081main7,f14085,f14600,f14610,f15200,f15130,f15131,f15132,f15133,f15134,f15135,f15136,f15137,f15138,f14500,f14501,f14502,f14503,f15420,f15430,f15440,f15470,f15480,f15490,f15760,f15761,f15762,f15763,f15801,f15802,f15803,f15804,f15851,f15852,f15853,f15854,f15900,f15900r,f16000,f16000r,f16100,f16100r,f16300,f16300r,knowscale,f20600,f20601,f20602,f20300,f20500,f20700,f20710,f20210,f20211,f20212,f20213,f20760,f20900,educ_r,educ_p,educ_m,educ_rr,educ_pr,educ_mr,situar,situap,situah,sector_r,sector_p,sector_h,isco08prof_r,isco08prof_p,isco08prof_h,isco88prof_r,isco88prof_p,isco88prof_h,bfsprof8_r,bfsprof8_p,bfsprof8_h,bfsprof5_r,bfsprof5_p,bfsprof5_h,bfsprof3_r,bfsprof3_p,bfsprof3_h,class8,f21310,f21400,f21410,f21500,f21550,f21600,f216_08,f216_88,f216bfs3,f216bfs5,f21700,f21750,f21800,f21910,f22000,f22100,f22150,f22200,f222_08,f222_88,f222bfs3,f222bfs5,f22300,f22350,f22400,f22500,f22550,f22600,f226_08,f226_88,f226bfs3,f226bfs5,f22700,f22750,f22800,f22910,f23000,f23100,f23150,f23200,f232_08,f232_88,f232bfs3,f232bfs5,f23300,f23350,f23400,f23500,f23550,f23600,f236_08,f236_88,f236bfs3,f236bfs5,f23700,f23750,f24800,f24900,f24950,f25000,f250_08,f250_88,f250bfs3,f250bfs5,f25100,f25150,f25210,f25300,f25400,f25450,f25500,f255_08,f255_88,f255bfs3,f255bfs5,f25600,f25650,f25700,f25800,f25850,f25900,f259_08,f259_88,f259bfs3,f259bfs5,f26000,f26050,f26100,f26200,f26250,f26300,f263_08,f263_88,f263bfs3,f263bfs5,f26400,f26450,f26500,f26610,f26700,f26800,f26850,f26900,f269_08,f269_88,f269bfs3,f269bfs5,f27000,f27050,f27100,f27200,f27250,f27300,f273_08,f273_88,f273bfs3,f273bfs5,f27400,f27450,f27500,f27600,f27650,f27700,f277_08,f277_88,f277bfs3,f277bfs5,f27800,f27850,f27900,f28010,f28100,f28200,f28250,f28300,f283_08,f283_88,f283bfs3,f283bfs5,f28400,f28450,f28500,f28600,f28650,f28700,f287_08,f287_88,f287bfs3,f287bfs5,f28800,f28850,f28910,f29100,f21200,munlang,comlang,canton,district,grossreg,lingreg,ogr,stla,urbrur,urbrur2000,degurba,city,agggross,agggross2000,aggcent,raumplanreg,lmreg,tourismreg,spr,intdate,intstart,intend,totaltime,callcount,weight_d,weight_turnout,weight_d_turnout,weight_party,weight_total,weight_d_party,f11100rec,year
475.0,1.0,1920.0,2.0,3.0,8207.0,1.0,2.0,1920.0,1.0,3.0,2.0,1.0,1.0,1.0,40.0,4.0,1.0,,,,,,,,,,,,,9.0,,3.0,40.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,40.0,1.0,997.0,997.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,98.0,98.0,,,99.0,99.0,,,5.0,99.0,99.0,99.0,5.0,99.0,99.0,99.0,99.0,10.0,2.0,10.0,2.0,1.0,9.0,,,,,,9.0,1.0,,,9.0,9.0,,,9.0,4.0,9.0,9.0,9.0,9.0,1.0,9.0,,,,,,,,2.0,3.0,9.0,5.0,99.0,99.0,98.0,99.0,99.0,98.0,98.0,99.0,99.0,0.0,0.0,8.0,10.0,2.0,9.0,4.0,9.0,3.0,9.0,1.0,1.0,2.0,1.0,4.0,4.0,9.0,1.0,9.0,9.0,9.0,9.0,5.0,0.0,2.0,0.0,2.0,1.0,9.0,9.0,1.0,1.0,9.0,1.0,99.0,3.0,1.0,1.0,8207.0,2.0,8207.0,8207.0,9.0,3.0,99.0,7.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,99.0,4.0,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,4.0,,-1.0,,,,,,,,7.0,5.0,,-1.0,,,,,,,,4.0,,-1.0,,,,,,,,4.0,,-1.0,,,,,,,,1.0,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,8.0,9.0,2.0,1.0,1.0,1.0,103.0,4.0,1.0,6.0,1.0,4.0,2.0,3.0,0.0,1.0,1.0,261.0,111.0,10.0,3.0,1.0,2015-10-21,2015-10-21,2015-10-21,16.333333333333332,0.0,1.01867,0.674671563,0.68726768108121,1.176185165,0.8083540508716702,1.1981445420305499,1.0,2015
516.0,1.0,1951.0,2.0,1.0,8100.0,1.0,2.0,1951.0,21.0,2.0,1.0,1.0,21.0,6.0,30.0,4.0,1.0,,,,,,,,,,,,,1.0,,2.0,30.0,6.0,9.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,104.0,30.0,6.0,99.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,9.0,3.0,9.0,8.0,,,995.0,9.0,80.0,12.0,50.0,7.0,4.0,99.0,10.0,99.0,3.0,99.0,99.0,99.0,99.0,10.0,2.0,10.0,2.0,1.0,1.0,,,,,,9.0,1.0,,,9.0,9.0,,,9.0,2.0,3.0,9.0,9.0,9.0,1.0,1.0,,30.0,6.0,2.0,2.0,,,2.0,3.0,3.0,3.0,6.0,4.0,2.0,9.0,2.0,5.0,8.0,10.0,99.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,1959.0,1.0,,,8100.0,1.0,,,6.0,,9.0,,,5.0,,,,2.0,,2.0,,,3212.0,,,3221.0,,,42208015.0,,,86208.0,,,862.0,,,1.0,9.0,5.0,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,1.0,2.0,-1.0,42208015.0,3212.0,3221.0,862.0,86208.0,2.0,3.0,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,4.0,1.0,2.0,3.0,3.0,21.0,2107.0,7.0,3.0,5.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2101.0,15.0,12.0,3.0,2015-11-02,2015-11-02,2015-11-02,57.06666666666667,1.0,0.27292,0.674671563,0.18413136297396,0.856618817,0.1577303903233512,0.23378840753563998,1.0,2015
549.0,1.0,1987.0,2.0,1.0,8100.0,1.0,2.0,1987.0,13.0,3.0,1.0,1.0,13.0,4.0,20.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,20.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,8.0,998.0,9.0,98.0,98.0,,,7.0,10.0,4.0,99.0,7.0,98.0,5.0,99.0,99.0,998.0,9.0,998.0,9.0,1.0,3.0,,,,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,20.0,4.0,3.0,2.0,,,2.0,8.0,8.0,6.0,4.0,4.0,3.0,10.0,0.0,2.0,7.0,99.0,99.0,6.0,8.0,7.0,6.0,8.0,4.0,4.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,8.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1987.0,1.0,,,8100.0,1.0,,,1.0,1.0,5.0,,,3.0,,,3.0,,,1.0,,,3213.0,,,3228.0,,,42104008.0,,,86104.0,,,861.0,,,2.0,5.0,1.0,,3.0,-1.0,42104008.0,3213.0,3228.0,861.0,86104.0,1.0,3.0,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,4.0,2.0,1.0,1.0,1.0,13.0,1301.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2701.0,1301.0,8.0,5.0,1.0,2015-10-30,2015-10-30,2015-10-30,16.2,0.0,1.89763,1.832490907,3.4773897198504096,1.0,3.4773897198504096,1.89763,0.0,2015
560.0,1.0,1941.0,2.0,3.0,8100.0,1.0,2.0,1941.0,1.0,1.0,1.0,1.0,1.0,6.0,30.0,4.0,1.0,,,,,,,,,,,,,1.0,,3.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,30.0,6.0,4.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,1.0,8.0,9.0,8.0,5.0,10.0,2.0,11.0,8.0,998.0,9.0,10.0,5.0,5.0,0.0,5.0,0.0,5.0,99.0,99.0,30.0,6.0,501.0,9.0,1.0,1.0,,,,,,1.0,2.0,,,2.0,2.0,,,2.0,2.0,4.0,1.0,1.0,1.0,2.0,8.0,1.0,10.0,2.0,2.0,2.0,,,2.0,3.0,3.0,5.0,7.0,5.0,1.0,10.0,7.0,7.0,5.0,99.0,99.0,5.0,10.0,10.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,8.0,8.0,2.0,1.0,1.0,1.0,1941.0,1.0,,,8100.0,1.0,,,6.0,,6.0,,,4.0,,,,4.0,,,,,3334.0,,,3413.0,,,33204026.0,,,72104.0,,,721.0,,,8.0,6.0,5.0,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,1.0,4.0,2.0,33204026.0,3334.0,3413.0,721.0,72104.0,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,7.0,1.0,2.0,1.0,1.0,1.0,108.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,261.0,109.0,11.0,3.0,1.0,2015-10-20,2015-10-20,2015-10-20,28.733333333333334,0.0,1.01867,0.674671563,0.68726768108121,0.904487407,0.6216249627760465,0.9213741868886899,1.0,2015
575.0,1.0,1972.0,1.0,1.0,8100.0,1.0,1.0,1972.0,21.0,2.0,3.0,0.0,96.0,,,4.0,1.0,,,,,,,,,,,,,3.0,3.0,5.0,40.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,98.0,20.0,4.0,99.0,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,40.0,1.0,6.0,8.0,40.0,1.0,4.0,2.0,0.0,10.0,0.0,0.0,0.0,9.0,99.0,998.0,9.0,998.0,9.0,1.0,2.0,,,,,,1.0,1.0,,,9.0,9.0,,,9.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,,40.0,1.0,2.0,2.0,,,2.0,2.0,4.0,5.0,8.0,99.0,2.0,99.0,2.0,2.0,3.0,7.0,99.0,6.0,6.0,7.0,10.0,1.0,4.0,1.0,4.0,5.0,4.0,9.0,9.0,2.0,9.0,4.0,8.0,8.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1972.0,99.0,,,8100.0,2.0,8218.0,8100.0,2.0,3.0,11.0,,,6.0,,,3.0,,,2.0,,,3521.0,,,3132.0,,,37306076.0,,,81306.0,,,813.0,,,3.0,11.0,1.0,,3.0,-1.0,37306076.0,3521.0,3132.0,813.0,81306.0,2.0,14.0,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,6.0,2.0,1.0,3.0,3.0,21.0,2105.0,7.0,3.0,8.0,1.0,4.0,2.0,3.0,0.0,3.0,3.0,5192.0,2104.0,16.0,12.0,3.0,2015-10-28,2015-10-28,2015-10-28,35.916666666666664,0.0,0.27292,0.674671563,0.18413136297396,1.176185165,0.21657257754120202,0.3210044552318,1.0,2015
658.0,2.0,1931.0,2.0,3.0,8212.0,1.0,2.0,1931.0,26.0,3.0,2.0,1.0,26.0,9.0,998.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,998.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,998.0,9.0,33.0,4.0,998.0,9.0,0.0,5.0,1.0,1.0,10.0,10.0,0.0,,,501.0,9.0,501.0,9.0,2.0,,,,,,,2.0,1.0,,,1.0,2.0,,,2.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,2.0,3.0,4.0,10.0,0.0,5.0,0.0,1.0,10.0,10.0,0.0,,,1.0,1.0,10.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,5.0,1959.0,1.0,,,8212.0,2.0,8212.0,8212.0,2.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,5.0,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,2.0,1.0,2.0,1.0,2.0,26.0,2601.0,2.0,1.0,8.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2601.0,6.0,8.0,1.0,2015-11-03,2015-11-03,2015-11-03,30.25,3.0,0.66407,1.832490907,1.21690223661149,1.0,1.21690223661149,0.66407,0.0,2015
695.0,1.0,1930.0,2.0,3.0,8100.0,1.0,2.0,1930.0,21.0,3.0,3.0,0.0,96.0,,,1.0,0.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,998.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,2.0,98.0,98.0,98.0,,,99.0,99.0,,,5.0,5.0,0.0,6.0,0.0,0.0,5.0,1.0,99.0,20.0,4.0,501.0,9.0,2.0,,,,,,,2.0,1.0,,,2.0,2.0,,,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,9.0,,,,,,,2.0,2.0,4.0,5.0,5.0,5.0,0.0,8.0,0.0,0.0,7.0,8.0,99.0,2.0,4.0,1.0,4.0,2.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,8.0,8.0,2.0,1.0,1.0,3.0,1955.0,1.0,,,8100.0,1.0,,,2.0,4.0,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,4.0,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,11.0,1.0,2.0,3.0,3.0,21.0,2105.0,7.0,3.0,8.0,1.0,4.0,2.0,3.0,0.0,3.0,3.0,5192.0,2105.0,16.0,12.0,1.0,2015-10-23,2015-10-23,2015-10-23,33.95,0.0,0.27292,1.832490907,0.50012341833844,1.0,0.50012341833844,0.27292,0.0,2015
728.0,1.0,1958.0,1.0,2.0,8212.0,4.0,1.0,1958.0,21.0,2.0,1.0,1.0,21.0,6.0,30.0,4.0,1.0,,,,,,,,,,,,,3.0,3.0,5.0,30.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,104.0,30.0,6.0,103.0,130.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,30.0,6.0,29.0,16.0,30.0,6.0,1.0,3.0,9.0,2.0,7.0,6.0,4.0,3.0,99.0,502.0,9.0,502.0,9.0,1.0,2.0,,,,,,2.0,1.0,,,2.0,2.0,,,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,,30.0,6.0,2.0,2.0,,,2.0,3.0,2.0,99.0,8.0,5.0,3.0,8.0,2.0,2.0,5.0,7.0,99.0,4.0,7.0,5.0,3.0,4.0,2.0,9.0,2.0,1.0,1.0,1.0,9.0,2.0,9.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1992.0,4.0,1.0,0.0,8218.0,2.0,8218.0,8218.0,6.0,,10.0,,,6.0,,,1.0,,,2.0,,,1342.0,,,3231.0,,,42504019.0,,,86504.0,,,865.0,,,1.0,10.0,1.0,,1.0,-1.0,42504019.0,1342.0,3231.0,865.0,86504.0,2.0,3.0,1.0,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,12.0,1.0,2.0,3.0,3.0,21.0,2105.0,7.0,3.0,8.0,1.0,4.0,2.0,3.0,0.0,3.0,3.0,5192.0,2104.0,16.0,12.0,3.0,2015-11-01,2015-11-01,2015-11-01,27.133333333333333,0.0,0.27292,0.674671563,0.18413136297396,0.856618817,0.1577303903233512,0.23378840753563998,1.0,2015
758.0,1.0,1938.0,2.0,1.0,8100.0,1.0,2.0,1938.0,1.0,4.0,1.0,1.0,1.0,8.0,110.0,4.0,1.0,,,,,,,,,,,,,3.0,2.0,1.0,110.0,8.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,110.0,8.0,997.0,997.0,9.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,98.0,11.0,8.0,110.0,8.0,98.0,98.0,,,3.0,5.0,0.0,0.0,99.0,99.0,98.0,99.0,99.0,998.0,9.0,503.0,9.0,2.0,,,,,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,,,,,,2.0,3.0,8.0,5.0,99.0,99.0,98.0,99.0,99.0,98.0,98.0,99.0,99.0,6.0,8.0,9.0,0.0,1.0,5.0,5.0,8.0,1.0,4.0,1.0,9.0,1.0,9.0,4.0,8.0,4.0,4.0,1.0,8.0,8.0,4.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,8.0,1.0,1.0,2.0,1.0,1961.0,1.0,,,8100.0,2.0,8100.0,8304.0,1.0,6.0,6.0,,,4.0,,,,3.0,,3.0,,,4120.0,,,4115.0,,,33201081.0,,,72101.0,,,721.0,,,6.0,6.0,5.0,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,2.0,3.0,-1.0,33201081.0,4120.0,4115.0,721.0,72101.0,3.0,99.0,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,112.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,261.0,101.0,10.0,3.0,1.0,2015-10-19,2015-10-19,2015-10-19,17.966666666666665,0.0,1.01867,0.674671563,0.68726768108121,1.02539682,0.7047220946694469,1.0445409786294,1.0,2015
785.0,1.0,1984.0,2.0,1.0,8100.0,1.0,2.0,1984.0,1.0,3.0,4.0,0.0,96.0,,,2.0,0.0,2.0,8.0,8.0,1.0,8.0,8.0,2.0,8.0,8.0,8.0,998.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,98.0,98.0,,,99.0,99.0,,,98.0,0.0,98.0,0.0,98.0,98.0,0.0,99.0,99.0,998.0,9.0,998.0,9.0,8.0,,,,,,,2.0,1.0,,,2.0,2.0,,,2.0,3.0,1.0,1.0,2.0,1.0,8.0,2.0,2.0,,,,,,,2.0,3.0,4.0,98.0,98.0,98.0,98.0,10.0,98.0,98.0,98.0,99.0,99.0,98.0,98.0,98.0,98.0,8.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,8.0,8.0,2.0,1.0,2.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,8.0,1.0,2.0,1.0,1.0,2010.0,1.0,,,8100.0,2.0,8100.0,9996.0,9.0,7.0,12.0,,,7.0,,,3.0,,,,,,3343.0,,,3400.0,,,33105135.0,,,71105.0,,,711.0,,,5.0,12.0,1.0,,3.0,-1.0,33105135.0,3343.0,3400.0,711.0,71105.0,8.0,14.0,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,-1.0,,,,,,,,98.0,1.0,1.0,1.0,1.0,1.0,112.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,261.0,101.0,10.0,3.0,2.0,2015-10-25,2015-10-25,2015-10-25,22.666666666666668,0.0,1.01867,1.832490907,1.86670351223369,1.0,1.86670351223369,1.01867,0.0,2015
